LBP_Feature_1,LBP_Feature_2,LBP_Feature_3,LBP_Feature_4,LBP_Feature_5,LBP_Feature_6,LBP_Feature_7,LBP_Feature_8,LBP_Feature_9,GLCM_Feature_Dissimilarity,GLCM_Feature_Contrast,GLCM_Feature_Homogeneity,GLCM_Feature_Energy,GLCM_Feature_Correlation,Gabor_Feature_1,Gabor_Feature_2,Gabor_Feature_3,Gabor_Feature_4,Gabor_Feature_5,Gabor_Feature_6,Gabor_Feature_7,Gabor_Feature_8,Gabor_Feature_9,Gabor_Feature_10,Gabor_Feature_11,Gabor_Feature_12,sLBP_Feature_1,sLBP_Feature_2,sLBP_Feature_3,sLBP_Feature_4,sLBP_Feature_5,sLBP_Feature_6,sLBP_Feature_7,sLBP_Feature_8,sLBP_Feature_9,sGLCM_Feature_Dissimilarity,sGLCM_Feature_Contrast,sGLCM_Feature_Homogeneity,sGLCM_Feature_Energy,sGLCM_Feature_Correlation,sGabor_Feature_1,sGabor_Feature_2,sGabor_Feature_3,sGabor_Feature_4,sGabor_Feature_5,sGabor_Feature_6,sGabor_Feature_7,sGabor_Feature_8,sGabor_Feature_9,sGabor_Feature_10,sGabor_Feature_11,sGabor_Feature_12,Mean_R,Var_R,Skew_R,Mean_G,Var_G,Skew_G,Mean_B,Var_B,Skew_B,Label
0.0247285747285461,0.0685989835989043,0.0131485331485179,0.0944629244628153,0.0602125202124506,0.1638011088009196,0.0670397320396546,0.1005751905750744,0.4074324324319618,1.1598554620877055,14.307350041915996,0.670818110302667,0.0496876118659595,0.996521208192262,0.0003793064357581,0.0015536065640229,0.3972331465883655,0.0002311097506509,0.0008090585133618,0.1563365469766975,0.0003793064357581,0.0015536065640229,0.3972331465883656,0.000231213501594,0.00080906286082,0.1563365697248713,0.0442642642642131,0.1002171402170244,0.0248648648648361,0.0671575421574645,0.0649792099791349,0.0908188958187909,0.0632340032339301,0.0987237237236097,0.4457403557398409,20.484905038591624,4734.899726534271,0.5251702885541457,0.2374811525908565,0.3022932332102218,9.48522869022869,5.5549075999076,4.189675444675444,7.102949872949873,2.16042504042504,1.5823781473781473,5.934268884268884,4.072074382074382,4.189675444675444,8.742181797181797,2.3703903903903902,1.730987525987526,10.072100947100948,367.062765186391,2.176590284599224,12.083305613305614,497.0991239308553,1.8038197233052635,4.898841533841534,158.3380448580023,5.178016893638246,Bellyache bush (Green)
0.0404898601371846,0.0914213962072212,0.0227797066587826,0.0874637862042742,0.0703655796854257,0.1282698315442937,0.0841181231608806,0.0985885129461209,0.3765032034550597,1.6186192052052553,20.33633147312387,0.5703978153535808,0.0429863721134294,0.9971676083450424,0.0004685679252868,0.0019192139541769,0.4907132961770782,0.0002854781100882,0.0009994519154804,0.193126935352448,0.0004685679252868,0.0019192139541769,0.4907132961770782,0.0002856428272174,0.0009994590010906,0.1931269738198964,0.0597219385632032,0.115775221064806,0.0324664715092681,0.0556054795349085,0.0634495956913613,0.0637181261865918,0.0571985083319663,0.0854214415926616,0.4666432175244766,13.29506768149156,2812.0483351617445,0.4787718715188739,0.2000080002319249,0.1585571969031404,10.526493748156216,6.815045271972224,4.668176488831401,9.009596750402796,2.8905696628618545,1.875916218485488,6.512766923094379,4.535357523770622,4.668176488831401,9.731068600086232,2.941306797981861,1.8402886513717749,8.354352841506493,345.2655808780368,3.370316330625192,11.22437424830372,505.54566303477054,2.361071540420229,4.892672521387887,193.95555973004332,5.65099573802809,Bellyache bush (Green)
0.0503393880542621,0.0989040891579091,0.029001097973486,0.0794095060387913,0.0695380577927007,0.1118719178994181,0.0834055266781514,0.1012253828626476,0.3763050335418401,1.7497578127233284,16.817028703559597,0.5189055167280053,0.0511145596791645,0.9978583450294004,0.0004590774835897,0.0018803419205754,0.480774318974338,0.0002796890671868,0.0009792088672076,0.1892153145243496,0.0004590774835897,0.0018803419205753,0.480774318974338,0.0002798643050658,0.0009792158221002,0.189215352792433,0.0632215367820624,0.1201090992173605,0.0358451857352012,0.0556459955699818,0.0630779434257542,0.0622013099521602,0.0590065561076688,0.0885407741664536,0.4523515990425636,11.958174654347143,2453.929196351151,0.445231832864788,0.1714775408391409,0.1773134316221273,8.52686068429771,8.066075950572152,5.134804014901976,7.3169676573814915,2.6786388619155512,2.0041515139975754,8.199004525174058,7.555617435565456,5.134804014901976,8.333072326624906,2.6896780970151624,2.015417642466822,11.32755389907529,406.1835246563979,2.8204991846680616,16.223309882396247,668.8643741427026,1.6427990743585938,6.8462622887353,230.24769665954827,5.026975018260607,Bellyache bush (Green)
0.0252103204749235,0.0684089791905054,0.0134244294493241,0.0936747451575449,0.057267745453836,0.166070834512447,0.0670758047457476,0.0991274369120509,0.4097397041027928,1.1435649961234915,14.163971333717672,0.682063602893561,0.0546064922444572,0.9979729768036416,0.0004236853780519,0.0017353788978197,0.4437095182701749,0.0002581414480753,0.0009037178829819,0.1746279572679615,0.0004236853780519,0.0017353788978197,0.4437095182701751,0.0002582737335391,0.0009037240729757,0.1746279877084863,0.0433136874231059,0.1072051003231502,0.0246798643488591,0.0622330134045168,0.0606606785534679,0.0797678571723463,0.0579421943504701,0.0842150821668394,0.4799825222564163,21.967811727597425,5129.32395019515,0.5283397082048785,0.2294966556357545,0.3142371571757086,9.732071658747063,5.687865050637457,3.9821722054230655,8.46482935201598,2.515092759480765,1.5813708111758251,8.496909120700698,4.881670216833252,3.9821722054230655,7.957481582993626,2.4923245232929,1.577154471141035,8.667998186022109,282.39221605225777,3.100649004925184,12.05390046623866,440.8381043773246,1.9599228245526183,5.4222141122845695,168.71781301272452,5.213859066272302,Bellyache bush (Green)
0.0231250936048943,0.0646622734760615,0.0127115471019819,0.0930659040985745,0.0519249850231735,0.1654849046476668,0.0625288615146035,0.0983499014027489,0.4281465291295148,1.0544360033417397,12.486930518360053,0.6967601676286632,0.0597151267173816,0.9978343844259232,0.0004542736677847,0.0018606659038685,0.475743466112501,0.00027677163309,0.0009689625364225,0.1872353561680329,0.0004542736677847,0.0018606659038685,0.4757434661125011,0.0002769265373079,0.000968969073151,0.1872353887266474,0.0404576032149851,0.0982406956716322,0.0210221032399616,0.0622371262043346,0.0562815136537926,0.0917780565123341,0.0584679683989359,0.0854074621835487,0.4861074709196947,24.279220312780588,5798.1355130117045,0.5621148254182078,0.263176899535726,0.3544664821801661,6.957408984823523,4.189845583096201,3.468973871748789,6.948004811292496,1.9079255279317056,1.3047081710848183,8.503223909190755,4.193048431181668,3.468973871748789,7.838898925415606,2.070559382956417,1.311505447805901,12.221438021067346,499.7406443251862,1.9857544130732896,14.778493335330236,687.5836962048253,1.6329668076577075,6.214181300234636,206.4477323750729,4.461114088436787,Bellyache bush (Green)
0.0230943584208368,0.064247581883794,0.0121034497073252,0.0933264145459808,0.0534916351861401,0.1678425837517806,0.0633426045082291,0.0992369961392343,0.4233143758558484,1.0632919071421745,13.657950961694278,0.6990649731256497,0.0540652259097741,0.997651447898655,0.000423440257891,0.0017343749067061,0.4434528132855146,0.0002580006830408,0.0009031957321442,0.1745269306613627,0.000423440257891,0.0017343749067061,0.4434528132855146,0.0002581157302447,0.0009032005411303,0.1745269547731861,0.0424808003652767,0.1065091950682,0.0234497073352787,0.0597052596620368,0.0564498318734223,0.0831433434346937,0.0573390344140002,0.0848204574701442,0.4861023703761168,23.54535897851406,5584.485405266154,0.5471119646444397,0.2475716892790249,0.3353351607950416,8.14172111752252,4.873297355639504,3.572417285898128,6.976317821412263,2.128602266594711,1.36391298933123,7.389531321349994,3.837937647889078,3.572417285898128,7.405321931171904,2.0776030553364606,1.3722695006019343,7.5863655610444605,264.25830420128955,3.3587357281971504,10.643846568973393,418.4448372442576,2.168631481419065,4.627505500435883,152.34805344370974,5.685193494540473,Bellyache bush (Green)
0.0448989122901828,0.0957372924763508,0.026188646840801,0.0854793756967026,0.0695147488625225,0.1203907921298318,0.0856300280212678,0.100314863358266,0.3718453403233211,1.558428153960753,16.074987710764166,0.5544392022902602,0.0441530400309388,0.9976946199158566,0.0004656473525956,0.0019072515394219,0.4876546919178151,0.000283709311751,0.000993222597136,0.1919231814541191,0.0004656473525956,0.0019072515394219,0.4876546919178151,0.0002838518423879,0.0009932291554161,0.1919232163241887,0.0647428364819181,0.1207101750579102,0.037635210461269,0.056786887221627,0.0667209015034599,0.0584854921811003,0.0566158968332454,0.0846854379462437,0.4536171623124728,11.73428711876981,2379.3683815302584,0.4344765045918628,0.1665926864293656,0.1796441809051974,9.563572267920094,7.445068396155353,5.316192865105909,10.1148264485221,2.862336918858658,2.132913766609419,10.299352195004367,8.156383892253457,5.316192865105909,9.004312422790683,2.629532375184549,2.064146253276688,12.953739943957336,530.2547350260463,2.1335365677712144,17.159569435656394,830.7713829355278,1.5411750951334695,6.488312392660219,238.52915322477656,4.737366305185644,Bellyache bush (Green)
0.0246665097300206,0.0659879158818542,0.0133415725046819,0.0947642027618982,0.064687303829126,0.1705704645319943,0.0633906151913382,0.1017321876959711,0.4008592278711533,1.2672477467920762,14.909571124364504,0.6715472831234459,0.054083108437105,0.9962263843833428,0.0003863964178334,0.001582646521304,0.4046582140891894,0.0002353656261086,0.0008241789292218,0.1592587710893701,0.0003863964178334,0.001582646521304,0.4046582140891894,0.0002355993555201,0.0008241883107217,0.1592588201157526,0.0449839139986562,0.107069993722326,0.027675768989274,0.0619212962961748,0.0674690050218387,0.0806536409289064,0.0605559478969308,0.084645715630719,0.465024717513212,21.52227277370485,4936.519404697359,0.5099157192491215,0.218231461574554,0.3223865366489495,11.9188618173258,8.037556889516635,4.584841886377904,10.369142341494037,3.246131512868801,1.86389869742624,9.537515693659762,4.951865583804143,4.584841886377904,9.52683027306968,3.3552004865034526,1.9503864563716256,8.062974733207785,303.32404344223664,2.88381578803523,10.85860601067169,444.4615539576097,2.0354888738263845,3.958755100439423,149.96997376409828,5.551565543706892,Bellyache bush (Green)
0.0134071237367385,0.0512199148594568,0.0066670793976436,0.0907374323415328,0.0495107663824354,0.1776276223156436,0.0506988419947504,0.0912607162650711,0.4688705027059904,0.5897068945040046,1.629544249096517,0.7652802456526699,0.0609703563748169,0.9997569826042134,0.0004030060308229,0.001650678068712,0.4220528275453464,0.0002455469779462,0.0008596092066432,0.1661046707240198,0.0004030060308229,0.001650678068712,0.4220528275453465,0.0002456628758279,0.000859614647535,0.1661046983447253,0.0472569604131678,0.1039109208617057,0.030318775721962,0.0698429263805336,0.0777069256258197,0.082944186978866,0.0646049280078768,0.0890422872371131,0.4343720887722179,28.083866988987065,6799.601004583256,0.4809412770700397,0.1852334359917114,0.4663537708950521,2.377510288793764,3.778483596891546,3.850621602339595,4.341672710227474,0.2263976839895756,1.2987155222226152,3.0722470843504204,4.3226745557245785,3.850621602339595,2.0704030612846545,0.1517317012771075,1.2935725993797242,8.897210085965968,236.4081608700514,1.7704406876387035,11.770095576703104,383.443277551271,1.4301332460553784,5.513526520913668,117.75018701707648,2.814264907101009,Bellyache bush (Green)
0.0272723492723209,0.0698950103949377,0.0184927234927042,0.0958024948023952,0.0674490644489943,0.1612234927233251,0.0710249480248741,0.0986268191267166,0.3902130977126921,1.282707863788945,14.478415005442034,0.6397249229187202,0.0564400024181478,0.9973350429125836,0.0004044682542602,0.0016566672102506,0.4235841583171426,0.0002463937842356,0.0008627264101303,0.1667073383868057,0.0004044682542602,0.0016566672102506,0.4235841583171426,0.0002465983221747,0.0008627352896911,0.1667073831789069,0.0464480249479766,0.1082609147608022,0.0288492723492423,0.0618336798336155,0.0668908523907828,0.0809760914760073,0.0594553014552396,0.0854989604988716,0.4617869022864223,19.610958151498693,4498.475115448089,0.5027820798990014,0.2074288517311641,0.3501812887863972,8.650214137214137,7.216986486486486,4.251764033264033,9.316638253638253,2.457129937629938,1.636066528066528,8.576043659043659,5.154296257796258,4.251764033264033,7.374455301455302,2.1978066528066527,1.624031185031185,18.76489812889813,658.8132510187285,1.0657855488664116,21.670863825363824,857.1933211456974,0.9077504579067897,10.037610187110188,261.0492663470063,2.840214637726852,Bellyache bush (Green)
0.0228888724911283,0.0635042798110511,0.0132216646989276,0.0932135478157517,0.0582334710743371,0.166741440377681,0.0632128099173087,0.099065082644555,0.4199188311685213,1.0967518223915982,13.533357705743764,0.691168312131981,0.0548268997143216,0.9982082173832716,0.0004698914701064,0.0019246350800152,0.4920993941279001,0.000286295628519,0.0010022748833181,0.1936724553099915,0.0004698914701064,0.0019246350800152,0.4920993941279002,0.000286438530941,0.0010022822758693,0.1936724896182038,0.0380054604486142,0.097153925619763,0.0193329397874709,0.0641551062573316,0.0559718122785891,0.0950796930341683,0.0591248524202633,0.0875789551357087,0.4835972550173527,22.68715943249212,5401.6675965110535,0.5737797844878396,0.2703070865439727,0.3342552331628644,7.039732880755608,4.220363046044864,3.3273214285714285,7.177099321133412,2.024820690672964,1.1852944214876031,6.87168093270366,3.610472992916175,3.3273214285714285,7.470261216056671,2.0346738488783944,1.2241691263282173,12.92984577922078,485.5931148374904,1.9525362291935908,16.22584046635183,698.1908578015858,1.47836442231143,8.636007231404959,278.3000719857801,3.1065539229165227,Bellyache bush (Green)
0.0535231107149323,0.1009860253389538,0.0301331943294721,0.0814777381633975,0.0664426423462558,0.1078546454870785,0.084476666454391,0.1029444143799321,0.3721615627849233,1.7722573142269975,16.83191018216866,0.5126305706412922,0.0426390556133375,0.9976177550127848,0.0004412922901458,0.0018074952966533,0.4621485649971106,0.0002688512924151,0.0009412731439556,0.1818848943242934,0.0004412922901458,0.0018074952966533,0.4621485649971107,0.0002690243340899,0.0009412799045295,0.1818849306207141,0.0678406389931852,0.1181134738226334,0.0363943358587224,0.0540025943846334,0.0600820228772335,0.0592457449968835,0.0571567082616713,0.0892051845248872,0.4579592962794866,11.588948939141702,2380.224877133732,0.4468466409505354,0.1770293373505689,0.1251139828134247,8.487959190169988,8.542876318414296,4.676520288194223,7.806858937628658,2.6512873771779035,1.792591148320282,8.221847743044503,6.880634430508691,4.676520288194223,8.56031214851128,2.8307329799876912,1.753627628870355,14.648847514908429,553.3836746204003,1.7196883592678895,18.33495880286921,811.2759940383806,1.3349603463008215,7.491562944334798,230.0699520010836,4.000759975141117,Bellyache bush (Green)
0.0432363564952778,0.0949958792623115,0.0242189914494499,0.0851205959616086,0.0673635971463349,0.1219263482537393,0.0842505730400063,0.1003343270319579,0.3785533313585085,1.4949675918392338,14.358038077776364,0.5655584472768763,0.045575362724837,0.9979107098680798,0.0003840352169102,0.0015729752452398,0.4021854185233759,0.0002339642917486,0.0008191438981769,0.1582855754134486,0.0003840352169102,0.0015729752452398,0.4021854185233759,0.0002341227052558,0.0008191504578862,0.1582856105050832,0.062086316575617,0.1204180939012114,0.0341932690326293,0.0549901166683393,0.0630360178221394,0.0590022020191139,0.0549056093540301,0.0860155686617212,0.4653528059643931,12.96513645583774,2758.7095864676803,0.4624935023597753,0.1857346149745947,0.154286126782613,9.456217162872154,6.41032727670753,4.611462733079221,8.895243928350675,2.4108858298135365,1.7825731430926135,9.033344976563304,5.986608407592459,4.611462733079221,7.8445709281961475,2.091596270732461,1.7364989504996395,7.929075023179149,281.1961807582017,3.586150134821215,11.062389738075616,373.4250610141958,2.2995351960198125,4.789954253373854,172.61708774193215,5.3391172891600265,Bellyache bush (Green)
